zipcode,city,state,lat,lng,population
02169,Quincy,MA,42.23971,-71.01802,60928.0
02170,Quincy,MA,42.26644,-71.01621,19685.0
02171,Quincy,MA,42.28709,-71.02604,20513.0
02176,Melrose,MA,42.45561,-71.05901,29488.0
02180,Stoneham,MA,42.47396,-71.09705,22986.0
02184,Braintree,MA,42.20386,-71.0022,38762.0
02186,Milton,MA,42.23854,-71.08464,28716.0
02188,Weymouth,MA,42.20724,-70.95764,15396.0
02189,East Weymouth,MA,42.2111,-70.93135,15231.0
02190,South Weymouth,MA,42.16625,-70.95253,19029.0
02191,North Weymouth,MA,42.24434,-70.94378,8130.0
02199,Boston,MA,42.34748,-71.08199,1253.0
02203,Boston,MA,42.36144,-71.05945,0.0
02205,Boston,MA,42.34935,-71.05564,0.0
02210,Boston,MA,42.34815,-71.03942,6554.0
02215,Boston,MA,42.34741,-71.10276,24054.0
02301,Brockton,MA,42.07791,-71.04223,68608.0
02302,Brockton,MA,42.08792,-70.99864,36472.0
02322,Avon,MA,42.12666,-71.04922,4753.0
02324,Bridgewater,MA,41.97272,-70.97498,26022.0
02325,Bridgewater,MA,41.98875,-70.96449,2647.0
02330,Carver,MA,41.87388,-70.7563,11645.0
02332,Duxbury,MA,42.04651,-70.71388,16110.0
02333,East Bridgewater,MA,42.03521,-70.94235,14420.0
02338,Halifax,MA,41.99138,-70.86326,7734.0
02339,Hanover,MA,42.12241,-70.85665,14800.0
02341,Hanson,MA,42.05604,-70.87251,10466.0
02343,Holbrook,MA,42.14733,-71.00484,11267.0
02346,Middleboro,MA,41.88034,-70.87446,24360.0
02347,Lakeville,MA,41.83101,-70.9594,11732.0
02350,Monponsett,MA,42.02043,-70.84562,149.0
02351,Abington,MA,42.11805,-70.95905,17008.0
02356,North Easton,MA,42.05519,-71.12071,12547.0
02357,North Easton,MA,42.06224,-71.07751,1410.0
02359,Pembroke,MA,42.06547,-70.8014,18335.0
02360,Plymouth,MA,41.87817,-70.63089,62405.0
02364,Kingston,MA,41.98616,-70.74823,13782.0
02366,South Carver,MA,41.84868,-70.6613,251.0
02367,Plympton,MA,41.96345,-70.80975,2934.0
02368,Randolph,MA,42.17506,-71.05011,34736.0
02370,Rockland,MA,42.1295,-70.91002,17709.0
02375,South Easton,MA,42.01954,-71.10381,11205.0
02379,West Bridgewater,MA,42.02139,-71.0267,7682.0
02382,Whitman,MA,42.08,-70.93993,15215.0
02420,Lexington,MA,42.45821,-71.21762,16287.0
02421,Lexington,MA,42.438,-71.23922,17798.0
02445,Brookline,MA,42.32581,-71.13319,22568.0
02446,Brookline,MA,42.3435,-71.12179,31109.0
02451,Waltham,MA,42.39859,-71.2573,18153.0
02452,Waltham,MA,42.39365,-71.2202,16173.0
02453,Waltham,MA,42.36918,-71.24101,30314.0
02457,Babson Park,MA,42.29777,-71.26887,1886.0
02458,Newton,MA,42.35294,-71.18763,13308.0
02459,Newton Center,MA,42.31515,-71.19174,18604.0
02460,Newtonville,MA,42.35206,-71.20835,10033.0
02461,Newton Highlands,MA,42.31693,-71.20875,6717.0
02462,Newton Lower Falls,MA,42.33102,-71.25599,1459.0
02464,Newton Upper Falls,MA,42.31274,-71.21981,3730.0
02465,West Newton,MA,42.34969,-71.22646,11297.0
02466,Auburndale,MA,42.34541,-71.24759,8553.0
02467,Chestnut Hill,MA,42.31725,-71.16096,22325.0
02468,Waban,MA,42.32777,-71.23142,5901.0
02472,Watertown,MA,42.37,-71.17713,35317.0
02474,Arlington,MA,42.42053,-71.15666,28283.0
02476,Arlington,MA,42.41597,-71.17437,17732.0
02478,Belmont,MA,42.39602,-71.17955,26966.0
02481,Wellesley Hills,MA,42.31064,-71.27779,17262.0
02482,Wellesley,MA,42.29455,-71.29859,10758.0
02492,Needham,MA,42.27615,-71.24387,21481.0
02493,Weston,MA,42.35893,-71.30009,11443.0
02494,Needham Heights,MA,42.29959,-71.2317,10578.0
02532,Buzzards Bay,MA,41.75111,-70.59713,13180.0
02534,Cataumet,MA,41.66626,-70.61628,1284.0
02535,Chilmark,MA,41.34896,-70.74629,2393.0
02536,East Falmouth,MA,41.59706,-70.56677,21100.0
02537,East Sandwich,MA,41.72882,-70.44317,6486.0
02538,East Wareham,MA,41.77872,-70.65077,4556.0
02539,Edgartown,MA,41.37994,-70.53227,5212.0
02540,Falmouth,MA,41.57128,-70.62807,8354.0
02542,Buzzards Bay,MA,41.70194,-70.54824,854.0
02543,Woods Hole,MA,41.48731,-70.74525,810.0
02553,Monument Beach,MA,41.71297,-70.62011,38.0
02554,Nantucket,MA,41.28555,-70.08043,14033.0
02556,North Falmouth,MA,41.63903,-70.62521,2586.0
02557,Oak Bluffs,MA,41.44218,-70.56648,1849.0
02558,Onset,MA,41.74453,-70.65377,1658.0
02559,Pocasset,MA,41.69237,-70.61374,2812.0
02561,Sagamore,MA,41.76782,-70.53281,260.0
02562,Sagamore Beach,MA,41.78753,-70.52746,3698.0
02563,Sandwich,MA,41.71995,-70.4818,10315.0
02564,Siasconset,MA,41.26552,-69.98608,243.0
02568,Vineyard Haven,MA,41.44341,-70.61534,8829.0
02571,Wareham,MA,41.76184,-70.70138,10538.0
02575,West Tisbury,MA,41.39651,-70.65496,2417.0
02576,West Wareham,MA,41.77807,-70.76338,4498.0
02584,Nantucket,MA,41.25753,-70.00522,23.0
02601,Hyannis,MA,41.66,-70.29327,16066.0
02630,Barnstable,MA,41.69674,-70.3052,2539.0
02631,Brewster,MA,41.74673,-70.06894,10189.0
02632,Centerville,MA,41.66074,-70.34826,12217.0
02633,Chatham,MA,41.68949,-69.97397,4536.0
02635,Cotuit,MA,41.62348,-70.44051,3673.0
02637,Cummaquid,MA,41.70493,-70.27245,351.0
02638,Dennis,MA,41.73225,-70.19459,3256.0
02639,Dennis Port,MA,41.66639,-70.13535,3387.0
02641,East Dennis,MA,41.75221,-70.15176,299.0
02642,Eastham,MA,41.83976,-69.97711,5772.0
02643,East Orleans,MA,41.75534,-69.94002,0.0
02644,Forestdale,MA,41.68361,-70.51202,3618.0
02645,Harwich,MA,41.70352,-70.06215,11060.0
02646,Harwich Port,MA,41.67103,-70.07144,1715.0
02647,Hyannis Port,MA,41.63127,-70.30909,228.0
02648,Marstons Mills,MA,41.67237,-70.41545,7592.0
02649,Mashpee,MA,41.61778,-70.49077,15234.0
02650,North Chatham,MA,41.7036,-69.96589,1017.0
02652,North Truro,MA,42.0428,-70.09276,924.0
02653,Orleans,MA,41.76901,-69.9737,6342.0
02655,Osterville,MA,41.62972,-70.39263,3535.0
02657,Provincetown,MA,42.06139,-70.19813,3681.0
02659,South Chatham,MA,41.68258,-70.02234,1090.0
02660,South Dennis,MA,41.70828,-70.15517,6767.0
02663,South Wellfleet,MA,41.90576,-69.989,446.0
02664,South Yarmouth,MA,41.67486,-70.19446,9720.0
02666,Truro,MA,41.98817,-70.04603,751.0
02667,Wellfleet,MA,41.92937,-70.02074,3925.0
02668,West Barnstable,MA,41.70713,-70.36246,2514.0
02670,West Dennis,MA,41.66,-70.17098,1071.0
02671,West Harwich,MA,41.66938,-70.11087,932.0
02672,West Hyannisport,MA,41.6357,-70.31878,0.0
02673,West Yarmouth,MA,41.6557,-70.24447,8969.0
02675,Yarmouth Port,MA,41.70401,-70.22883,6919.0
02702,Assonet,MA,41.78452,-71.06112,4445.0
02703,Attleboro,MA,41.93108,-71.29499,46479.0
02713,Cuttyhunk,MA,41.42818,-70.89102,42.0
02715,Dighton,MA,41.81681,-71.15064,3778.0
02717,East Freetown,MA,41.75405,-70.98312,4777.0
02718,East Taunton,MA,41.86902,-71.01128,7125.0
02719,Fairhaven,MA,41.63945,-70.87322,15878.0
02720,Fall River,MA,41.73095,-71.10932,31063.0
02721,Fall River,MA,41.67451,-71.14869,25922.0
02723,Fall River,MA,41.69237,-71.1309,17111.0
02724,Fall River,MA,41.68372,-71.17949,18758.0
02725,Somerset,MA,41.71253,-71.18426,2300.0
02726,Somerset,MA,41.76073,-71.14444,15946.0
02738,Marion,MA,41.7092,-70.76362,5312.0
02739,Mattapoisett,MA,41.6687,-70.81705,6563.0
02740,New Bedford,MA,41.63802,-70.93839,46336.0
02743,Acushnet,MA,41.71323,-70.90054,10476.0
02744,New Bedford,MA,41.60789,-70.91286,12549.0
02745,New Bedford,MA,41.70284,-70.94695,25013.0
02746,New Bedford,MA,41.66474,-70.945,16791.0
02747,North Dartmouth,MA,41.6577,-71.01202,21500.0
02748,South Dartmouth,MA,41.56096,-70.97963,11501.0
02760,North Attleboro,MA,41.97004,-71.33586,29078.0
02762,Plainville,MA,42.01409,-71.33642,9872.0
02763,Attleboro Falls,MA,41.96666,-71.30743,1764.0
02764,North Dighton,MA,41.8562,-71.16022,4344.0
02766,Norton,MA,41.96402,-71.18418,19155.0
02767,Raynham,MA,41.93939,-71.05191,15337.0
02769,Rehoboth,MA,41.84394,-71.24559,12809.0
02770,Rochester,MA,41.75875,-70.84048,5716.0
02771,Seekonk,MA,41.83787,-71.31736,15573.0
02777,Swansea,MA,41.75699,-71.21208,17231.0
02779,Berkley,MA,41.83492,-71.07543,6789.0
02780,Taunton,MA,41.90743,-71.11939,52530.0
02790,Westport,MA,41.59967,-71.08266,16725.0
02791,Westport Point,MA,41.52262,-71.08266,316.0
02802,Albion,RI,41.95221,-71.4559,531.0
02804,Ashaway,RI,41.43546,-71.77196,2661.0
02806,Barrington,RI,41.7443,-71.31453,17113.0
02807,Block Island,RI,41.17762,-71.57854,829.0
02808,Bradford,RI,41.40606,-71.74802,2561.0
02809,Bristol,RI,41.68266,-71.26938,22317.0
02812,Carolina,RI,41.47625,-71.66094,1432.0
02813,Charlestown,RI,41.3971,-71.67003,8017.0
02814,Chepachet,RI,41.89959,-71.69888,7421.0
02815,Clayville,RI,41.77723,-71.66177,178.0
02816,Coventry,RI,41.69035,-71.61954,33246.0
02817,West Greenwich,RI,41.6291,-71.66711,6598.0
02818,East Greenwich,RI,41.64214,-71.49307,19869.0
02822,Exeter,RI,41.56736,-71.63348,6139.0
02823,Fiskeville,RI,41.73328,-71.54479,20.0
02824,Forestdale,RI,41.99934,-71.56322,375.0
02825,Foster,RI,41.78212,-71.72596,5861.0
02826,Glendale,RI,41.98248,-71.64539,615.0
02827,Greene,RI,41.69792,-71.73847,2441.0
02828,Greenville,RI,41.87672,-71.56065,7058.0
02829,Harmony,RI,41.89377,-71.59129,63.0
02830,Harrisville,RI,41.98016,-71.6484,6936.0
02831,Hope,RI,41.74461,-71.58442,3665.0
02832,Hope Valley,RI,41.50469,-71.72807,4950.0
02833,Hopkinton,RI,41.48117,-71.77787,662.0
02835,Jamestown,RI,41.51479,-71.37742,5545.0
02836,Kenyon,RI,41.45145,-71.62027,47.0
02837,Little Compton,RI,41.51524,-71.16455,3601.0
02838,Manville,RI,41.96552,-71.47628,4007.0
02839,Mapleville,RI,41.9433,-71.64581,1690.0
02840,Newport,RI,41.47838,-71.31993,23615.0
02841,Newport,RI,41.51261,-71.32522,1414.0
02842,Middletown,RI,41.51739,-71.27667,16920.0
02852,North Kingstown,RI,41.58809,-71.46094,23269.0
02857,North Scituate,RI,41.82705,-71.63083,8095.0
02858,Oakland,RI,41.96354,-71.64893,280.0
02859,Pascoag,RI,41.9665,-71.7464,6803.0
02860,Pawtucket,RI,41.87036,-71.38855,47372.0
02861,Pawtucket,RI,41.87863,-71.35228,27928.0
02863,Central Falls,RI,41.89005,-71.39336,22481.0
02864,Cumberland,RI,41.97025,-71.41978,36383.0
02865,Lincoln,RI,41.91251,-71.44822,18033.0
02871,Portsmouth,RI,41.58384,-71.2564,17635.0
02872,Prudence Island,RI,41.61718,-71.32886,105.0
02873,Rockville,RI,41.5257,-71.77734,89.0
02874,Saunderstown,RI,41.51543,-71.46985,6715.0
02875,Shannock,RI,41.46052,-71.63848,206.0
02876,Slatersville,RI,41.99801,-71.58301,444.0
02878,Tiverton,RI,41.60905,-71.17413,16260.0
02879,Wakefield,RI,41.42865,-71.53837,22628.0
02881,Kingston,RI,41.4825,-71.52694,7183.0
02882,Narragansett,RI,41.4253,-71.46816,12984.0
02885,Warren,RI,41.72821,-71.26287,11138.0
02886,Warwick,RI,41.70493,-71.45892,30925.0
02888,Warwick,RI,41.74909,-71.41123,18951.0
02889,Warwick,RI,41.70602,-71.39106,27533.0
02891,Westerly,RI,41.36043,-71.79429,21698.0
02892,West Kingston,RI,41.50226,-71.60174,5704.0
02893,West Warwick,RI,41.69856,-71.51566,31025.0
02894,Wood River Junction,RI,41.44761,-71.69759,554.0
02895,Woonsocket,RI,42.00103,-71.49923,43081.0
02896,North Smithfield,RI,41.97285,-71.55027,11683.0
02898,Wyoming,RI,41.52184,-71.67166,1745.0
02903,Providence,RI,41.81902,-71.41003,12309.0
02904,Providence,RI,41.86058,-71.43539,32462.0
02905,Providence,RI,41.78769,-71.39886,24780.0
02906,Providence,RI,41.83964,-71.38963,26327.0
02907,Providence,RI,41.79867,-71.42581,31427.0
02908,Providence,RI,41.83877,-71.43926,39661.0
02909,Providence,RI,41.81825,-71.45078,44445.0
02910,Cranston,RI,41.77552,-71.43564,23406.0
02911,North Providence,RI,41.85467,-71.47325,14963.0
02912,Providence,RI,41.82783,-71.39959,4824.0
02914,East Providence,RI,41.81326,-71.36608,21397.0
02915,Riverside,RI,41.77725,-71.34906,16848.0
02916,Rumford,RI,41.84438,-71.35258,8725.0
02917,Smithfield,RI,41.90615,-71.52365,15068.0
02918,Providence,RI,41.84386,-71.43499,2944.0
02919,Johnston,RI,41.82733,-71.52002,29473.0
02920,Cranston,RI,41.76719,-71.4655,36332.0
02921,Cranston,RI,41.76292,-71.51571,12673.0
03031,Amherst,NH,42.87056,-71.60683,11873.0
03032,Auburn,NH,42.99063,-71.34383,6031.0
03033,Brookline,NH,42.74643,-71.67054,5697.0
03034,Candia,NH,43.06269,-71.31106,4197.0
03036,Chester,NH,42.96719,-71.25083,5263.0
03037,Deerfield,NH,43.1395,-71.2535,4791.0
03038,Derry,NH,42.88867,-71.27932,34622.0
03042,Epping,NH,43.05009,-71.07467,7300.0
03043,Francestown,NH,42.99581,-71.81514,1347.0
03044,Fremont,NH,42.98899,-71.12494,4783.0
03045,Goffstown,NH,43.01994,-71.57035,14013.0
03046,Dunbarton,NH,43.10178,-71.60548,3055.0
03047,Greenfield,NH,42.94029,-71.87053,1816.0
03048,Greenville,NH,42.74668,-71.76268,3414.0
03049,Hollis,NH,42.7494,-71.58338,8530.0
03051,Hudson,NH,42.76394,-71.40716,25476.0
03052,Litchfield,NH,42.84302,-71.455,8495.0
03053,Londonderry,NH,42.87927,-71.38702,25930.0
03054,Merrimack,NH,42.85471,-71.51878,27604.0
03055,Milford,NH,42.81783,-71.67361,16258.0
03057,Mont Vernon,NH,42.90265,-71.6861,2630.0
03060,Nashua,NH,42.74135,-71.45936,32223.0
03062,Nashua,NH,42.72212,-71.49556,28713.0
03063,Nashua,NH,42.7795,-71.51939,15630.0
03064,Nashua,NH,42.77886,-71.47466,14565.0
03070,New Boston,NH,42.97702,-71.68664,6143.0
03071,New Ipswich,NH,42.74892,-71.8747,5274.0
03076,Pelham,NH,42.73354,-71.324,14333.0
03077,Raymond,NH,43.03219,-71.19945,10837.0
03079,Salem,NH,42.79023,-71.22024,30646.0
03082,Lyndeborough,NH,42.90197,-71.77545,1676.0
03084,Temple,NH,42.82856,-71.85495,1367.0
03086,Wilton,NH,42.82741,-71.76967,4183.0
03087,Windham,NH,42.80758,-71.29945,15922.0
03101,Manchester,NH,42.98881,-71.4659,3148.0
03102,Manchester,NH,43.00797,-71.49134,33755.0
03103,Manchester,NH,42.95536,-71.44463,37659.0
03104,Manchester,NH,43.00926,-71.4411,35274.0
03106,Hooksett,NH,43.07097,-71.43651,14923.0
03109,Manchester,NH,42.96594,-71.40167,10118.0
03110,Bedford,NH,42.94065,-71.53023,23580.0
03215,Waterville Valley,NH,44.03605,-71.48109,269.0
03216,Andover,NH,43.44656,-71.79374,2105.0
03217,Ashland,NH,43.71492,-71.63033,2207.0
03218,Barnstead,NH,43.33465,-71.28803,1202.0
03220,Belmont,NH,43.46793,-71.4758,7376.0
03221,Bradford,NH,43.25482,-71.96122,2210.0
03222,Bristol,NH,43.62895,-71.78234,6135.0
03223,Campton,NH,43.84784,-71.67597,3398.0
03224,Canterbury,NH,43.35171,-71.54691,2458.0
03225,Center Barnstead,NH,43.36001,-71.23828,3770.0
03226,Center Harbor,NH,43.70259,-71.51086,998.0
03227,Center Sandwich,NH,43.81419,-71.45712,1399.0
03229,Contoocook,NH,43.19792,-71.69677,5976.0
03230,Danbury,NH,43.52685,-71.8622,1539.0
03231,East Andover,NH,43.45555,-71.75551,80.0
03233,Elkins,NH,43.42325,-71.93322,171.0
03234,Epsom,NH,43.21484,-71.33914,4896.0
03235,Franklin,NH,43.44831,-71.67208,8843.0
03237,Gilmanton,NH,43.42997,-71.38233,2313.0
03238,Glencliff,NH,43.98168,-71.88701,52.0
03240,Grafton,NH,43.57599,-71.97221,1248.0
03241,Hebron,NH,43.71149,-71.81915,1115.0
03242,Henniker,NH,43.17365,-71.8224,6161.0
03243,Hill,NH,43.5276,-71.7644,924.0
03244,Hillsborough,NH,43.11822,-71.9192,8005.0
03245,Holderness,NH,43.75026,-71.58852,1927.0
03246,Laconia,NH,43.57239,-71.4775,17006.0
03249,Gilford,NH,43.55806,-71.38505,7785.0
03251,Lincoln,NH,44.0796,-71.65276,1484.0
03253,Meredith,NH,43.63193,-71.49749,6677.0
03254,Moultonborough,NH,43.72505,-71.37782,5089.0
03255,Newbury,NH,43.3149,-72.02795,1957.0
03256,New Hampton,NH,43.62425,-71.63514,2473.0
03257,New London,NH,43.41768,-71.99101,4503.0
03258,Chichester,NH,43.25744,-71.39956,2693.0
03259,North Sandwich,NH,43.87921,-71.44527,237.0
03260,North Sutton,NH,43.36016,-71.92457,908.0
03261,Northwood,NH,43.21322,-71.20966,4653.0
03262,North Woodstock,NH,43.99885,-71.73813,1172.0
03263,Pittsfield,NH,43.29483,-71.31133,4094.0
03264,Plymouth,NH,43.72967,-71.71159,6911.0
03266,Rumney,NH,43.79407,-71.89035,2075.0
03268,Salisbury,NH,43.38505,-71.7574,1469.0
03269,Sanbornton,NH,43.53,-71.60219,2946.0
03273,South Sutton,NH,43.30337,-71.92413,277.0
03275,Suncook,NH,43.15999,-71.41794,12115.0
03276,Tilton,NH,43.42783,-71.57514,9046.0
03278,Warner,NH,43.29313,-71.82934,3024.0
03279,Warren,NH,43.94468,-71.88231,810.0
03280,Washington,NH,43.18339,-72.08979,1188.0
03281,Weare,NH,43.08126,-71.72189,9141.0
03282,Wentworth,NH,43.86006,-71.9295,1075.0
03284,Springfield,NH,43.49361,-72.03057,854.0
03285,Thornton,NH,43.92408,-71.64359,2763.0
03287,Wilmot,NH,43.45168,-71.91795,1424.0
03290,Nottingham,NH,43.12391,-71.12089,5304.0
03291,West Nottingham,NH,43.17976,-71.14205,0.0
03293,Woodstock,NH,43.97696,-71.67721,68.0
03301,Concord,NH,43.22423,-71.54342,33987.0
03303,Concord,NH,43.29819,-71.67186,16368.0
03304,Bow,NH,43.13078,-71.53066,8295.0
03307,Loudon,NH,43.32257,-71.44265,5683.0
03431,Keene,NH,42.96785,-72.29862,25035.0
03440,Antrim,NH,43.06023,-71.97446,2622.0
03441,Ashuelot,NH,42.77737,-72.44263,389.0
03442,Bennington,NH,43.01268,-71.90781,1494.0
03443,Chesterfield,NH,42.8767,-72.46148,421.0
03444,Dublin,NH,42.89403,-72.07178,1614.0
03445,Sullivan,NH,43.01555,-72.2137,699.0
03446,Swanzey,NH,42.86163,-72.29639,6486.0
03447,Fitzwilliam,NH,42.7592,-72.14794,2317.0
03448,Gilsum,NH,43.03996,-72.26448,719.0
03449,Hancock,NH,42.98222,-72.00037,1806.0
03450,Harrisville,NH,42.94157,-72.09107,942.0
03451,Hinsdale,NH,42.80907,-72.50029,3987.0
03452,Jaffrey,NH,42.82922,-72.05962,5413.0
03455,Marlborough,NH,42.89816,-72.18308,2148.0
03456,Marlow,NH,43.13092,-72.21505,848.0
03457,Nelson,NH,43.00282,-72.12933,720.0
03458,Peterborough,NH,42.86906,-71.93797,6914.0
03461,Rindge,NH,42.75234,-72.01071,6482.0
03462,Spofford,NH,42.8949,-72.40507,1760.0
03464,Stoddard,NH,43.08256,-72.11085,965.0
03465,Troy,NH,42.82677,-72.18988,2034.0
03466,West Chesterfield,NH,42.89525,-72.50964,1411.0
03467,Westmoreland,NH,42.96894,-72.43203,2146.0
03470,Winchester,NH,42.77869,-72.34413,5038.0
03561,Littleton,NH,44.33222,-71.80973,6031.0
03570,Berlin,NH,44.49953,-71.20396,9473.0
03574,Bethlehem,NH,44.25386,-71.59924,2545.0
03575,Bretton Woods,NH,44.28946,-71.41722,0.0
03576,Colebrook,NH,44.89839,-71.37178,2740.0
03579,Errol,NH,44.95234,-71.04182,407.0
03580,Franconia,NH,44.17347,-71.69519,1479.0
03581,Gorham,NH,44.34227,-71.13413,3243.0
03582,Groveton,NH,44.59777,-71.43703,2218.0
03583,Jefferson,NH,44.40148,-71.4583,1001.0
03584,Lancaster,NH,44.48696,-71.54278,3439.0
03585,Lisbon,NH,44.22538,-71.89703,2537.0
03586,Sugar Hill,NH,44.22058,-71.7963,625.0
03588,Milan,NH,44.60545,-71.23204,1674.0
03590,North Stratford,NH,44.74195,-71.51485,1140.0
03592,Pittsburg,NH,45.1128,-71.25493,972.0
03593,Randolph,NH,44.29816,-71.31774,423.0
03595,Twin Mountain,NH,44.30616,-71.527,715.0
03597,West Stewartstown,NH,44.73439,-71.38243,553.0
03598,Whitefield,NH,44.37998,-71.63179,3439.0
03601,Acworth,NH,43.23933,-72.29855,407.0
03602,Alstead,NH,43.13751,-72.32938,2415.0
03603,Charlestown,NH,43.25339,-72.38059,5272.0
03604,Drewsville,NH,43.13232,-72.38984,0.0
03605,Lempster,NH,43.22815,-72.18032,863.0
03607,South Acworth,NH,43.19698,-72.26084,315.0
03608,Walpole,NH,43.07128,-72.40604,3053.0
03609,North Walpole,NH,43.1441,-72.44512,618.0
03740,Bath,NH,44.18025,-71.98626,1049.0
03741,Canaan,NH,43.67134,-72.01559,4102.0
03743,Claremont,NH,43.36026,-72.32489,13673.0
03745,Cornish,NH,43.47407,-72.32001,1771.0
03748,Enfield,NH,43.60207,-72.11713,4568.0
03750,Etna,NH,43.70681,-72.19308,1139.0
03751,Georges Mills,NH,43.44363,-72.08394,382.0
03752,Goshen,NH,43.28909,-72.11489,982.0
03753,Grantham,NH,43.51534,-72.14798,3478.0
03755,Hanover,NH,43.72377,-72.19563,10563.0
03765,Haverhill,NH,44.03452,-72.05231,667.0
03766,Lebanon,NH,43.63491,-72.23819,10702.0
03768,Lyme,NH,43.80529,-72.11573,1672.0
03770,Meriden,NH,43.5336,-72.26469,576.0
03771,Monroe,NH,44.28443,-72.0098,807.0
03773,Newport,NH,43.38484,-72.19898,7905.0
03774,North Haverhill,NH,44.09097,-71.9947,1606.0
03777,Orford,NH,43.89548,-72.06672,1289.0
03779,Piermont,NH,43.97477,-72.03089,928.0
03780,Pike,NH,44.03169,-71.97142,599.0
03781,Plainfield,NH,43.5526,-72.28399,1917.0
03782,Sunapee,NH,43.38962,-72.09149,3104.0
03784,West Lebanon,NH,43.63675,-72.30608,4057.0
03785,Woodsville,NH,44.06525,-71.87017,2141.0
03801,Portsmouth,NH,43.07293,-70.8052,23231.0
03809,Alton,NH,43.45321,-71.21184,3684.0
03810,Alton Bay,NH,43.52692,-71.27941,2269.0
03811,Atkinson,NH,42.83693,-71.16042,7222.0
03812,Bartlett,NH,44.08148,-71.29643,909.0
03813,Center Conway,NH,44.09408,-71.04573,3897.0
03814,Center Ossipee,NH,43.77341,-71.18717,2392.0
03816,Center Tuftonboro,NH,43.69753,-71.24218,1441.0
03817,Chocorua,NH,43.8885,-71.23358,1008.0
03818,Conway,NH,43.97302,-71.25261,3930.0
03819,Danville,NH,42.93012,-71.12197,4325.0
03820,Dover,NH,43.18933,-70.88428,33150.0
03823,Madbury,NH,43.17488,-70.94089,2121.0
03824,Durham,NH,43.11744,-70.91937,15054.0
03825,Barrington,NH,43.21366,-71.04227,9420.0
03826,East Hampstead,NH,42.88878,-71.12881,2944.0
03827,East Kingston,NH,42.90691,-70.98774,3213.0
03830,East Wakefield,NH,43.63549,-70.99568,1733.0
03832,Eaton Center,NH,43.90249,-71.04859,423.0
03833,Exeter,NH,42.97464,-70.98885,22676.0
03835,Farmington,NH,43.36319,-71.07605,6800.0
03836,Freedom,NH,43.82608,-71.07118,1369.0
03837,Gilmanton Iron Works,NH,43.42271,-71.32766,1684.0
03838,Glen,NH,44.11257,-71.24036,1152.0
03839,Rochester,NH,43.26256,-70.98254,4150.0
03840,Greenland,NH,43.03853,-70.84803,4070.0
03841,Hampstead,NH,42.88148,-71.17856,6282.0
03842,Hampton,NH,42.93941,-70.83697,16180.0
03844,Hampton Falls,NH,42.92693,-70.88603,2357.0
03845,Intervale,NH,44.10317,-71.1271,1172.0
03846,Jackson,NH,44.18445,-71.18899,1043.0
03847,Kearsarge,NH,44.06875,-71.12162,198.0
03848,Kingston,NH,42.91562,-71.06647,6261.0
03849,Madison,NH,43.89454,-71.13101,1451.0
03850,Melvin Village,NH,43.69739,-71.29983,320.0
03851,Milton,NH,43.43606,-71.01633,4286.0
03852,Milton Mills,NH,43.4982,-70.97547,245.0
03853,Mirror Lake,NH,43.63818,-71.29371,687.0
03854,New Castle,NH,43.06558,-70.72003,948.0
03855,New Durham,NH,43.46343,-71.14172,2735.0
03856,Newfields,NH,43.03916,-70.96627,2010.0
03857,Newmarket,NH,43.0691,-70.95164,9431.0
